31,68,117,172,191,239,288,303,313,347,372,406,421,466,475,502,543,556,559,595,609,629,627,684,671,716,694,726,739,759,755
32,70,127,152,198,236,276,309,312,368,380,416,429,466,480,493,537,545,575,579,598,621,653,656,700,731,716,696,738,752,780
33,74,121,169,201,218,271,302,351,334,367,420,426,437,477,539,552,522,567,589,604,638,613,673,704,703,699,742,745,755,774
34,61,114,159,213,228,264,307,330,364,387,410,448,482,480,496,515,532,566,581,592,650,674,665,696,669,692,704,753,756,759
35,76,119,149,201,236,266,311,333,354,352,425,439,453,476,505,534,560,590,566,632,633,626,681,676,661,713,715,754,778,784
36,72,122,162,217,231,274,285,324,341,392,413,438,474,496,530,527,537,576,580,602,628,620,667,636,693,740,702,729,775,756
37,63,121,156,203,245,264,312,330,357,407,424,454,473,483,498,523,564,580,590,632,629,621,653,686,681,699,713,741,796,767
38,69,128,172,213,240,293,319,324,358,394,409,422,456,498,509,532,541,567,602,589,627,627,671,699,717,685,707,756,756,774
39,68,133,147,210,243,267,293,338,361,389,405,451,457,479,497,516,556,597,596,622,620,647,655,680,681,708,729,748,752,787
40,71,120,173,201,239,265,306,323,379,399,410,434,478,493,503,557,576,591,582,578,607,657,644,680,706,729,734,741,761,745
41,69,116,165,205,245,250,306,345,365,388,411,448,453,466,537,513,555,560,582,613,633,638,684,673,681,689,704,739,755,777
42,69,131,172,209,250,269,298,334,365,393,416,422,449,491,511,527,553,568,572,598,619,632,666,650,673,711,745,737,779,781
43,69,131,149,201,231,267,271,334,344,392,402,453,441,488,544,541,544,575,607,594,629,618,661,663,689,708,747,754,808,796
44,67,121,171,197,243,260,310,332,355,371,406,406,478,487,514,548,544,550,579,591,647,632,658,704,708,703,738,738,755,779
45,67,115,163,207,252,267,314,309,365,386,396,450,470,450,491,531,536,591,581,578,580,659,657,646,704,691,717,743,754,806
46,73,123,159,203,223,267,305,329,336,394,410,412,455,474,511,551,532,563,593,571,611,646,659,682,706,688,767,761,776,760
47,72,118,162,203,235,262,309,339,353,393,383,434,454,470,499,507,510,571,567,591,626,620,662,673,706,713,729,754,762,763
48,64,126,171,203,225,245,288,330,360,409,417,418,441,502,482,515,538,539,607,607,641,658,647,676,681,704,712,738,772,774
49,76,122,164,203,253,278,313,321,359,395,403,423,459,465,517,524,534,561,603,593,602,638,681,676,686,719,734,767,760,800
50,69,130,155,200,232,273,288,320,364,372,401,426,480,464,494,523,549,569,571,597,633,646,657,671,683,700,733,718,790,821
51,76,129,162,208,229,270,305,346,347,367,411,429,447,473,477,525,537,596,604,587,606,628,659,686,699,726,747,733,781,778
52,71,119,164,199,239,269,301,319,368,356,404,439,467,493,519,523,532,539,598,609,644,643,685,649,708,697,732,741,773,794
53,72,118,163,202,238,274,301,331,347,377,411,406,443,485,496,511,559,568,584,612,650,657,666,666,691,710,711,753,786,734
54,71,122,158,207,235,266,308,337,370,399,407,439,452,508,478,524,549,543,576,601,595,661,696,686,701,714,729,721,796,783
55,73,116,179,210,243,279,313,330,366,375,418,439,465,459,504,537,545,584,584,630,639,617,641,684,701,714,733,717,776,757
56,69,114,158,205,240,267,294,322,341,366,406,446,453,496,507,544,540,575,604,611,627,658,644,646,707,726,711,756,771,819
57,79,123,170,193,243,268,297,309,365,376,408,403,461,474,503,529,530,575,591,601,645,645,686,694,718,723,701,741,794,768
58,70,124,161,210,241,247,291,326,363,379,413,428,456,499,502,540,572,593,583,618,612,637,618,685,698,684,715,742,783,769
59,71,118,150,212,244,268,291,335,340,371,414,443,452,474,520,530,536,573,592,619,621,670,675,673,696,710,728,748,764,758
60,64,124,158,210,239,265,278,346,380,409,435,434,464,483,528,526,567,561,593,616,597,657,669,703,702,696,737,755,760,766
61,73,121,171,197,239,267,304,313,366,375,428,440,473,477,514,497,569,576,594,611,600,656,664,670,701,718,709,750,770,803
62,77,123,163,199,245,288,309,347,362,381,413,450,452,466,500,517,549,558,608,595,610,633,683,651,687,710,718,740,738,751
63,70,121,171,215,241,283,293,330,357,389,424,441,462,475,479,512,551,582,604,587,605,625,642,669,690,704,751,744,771,784
64,65,126,166,197,230,277,312,331,341,379,388,439,444,487,496,539,525,585,585,588,636,659,658,672,736,713,740,741,765,759
65,74,114,161,206,238,263,281,330,349,397,411,467,462,476,511,508,551,555,586,602,629,631,673,662,697,728,738,764,773,802
66,67,131,162,202,230,264,282,321,357,403,416,453,473,482,518,533,525,559,609,619,624,624,649,706,691,686,721,760,775,766
67,68,108,163,219,233,263,287,325,358,388,425,428,432,471,524,479,553,553,618,597,625,658,681,693,702,735,744,731,750,765
68,64,126,167,210,231,267,309,347,378,389,415,429,486,473,512,506,573,565,585,583,639,642,691,701,695,716,751,740,769,762
69,80,119,164,182,224,275,292,336,362,387,399,450,473,496,480,552,527,587,603,608,621,648,680,703,687,733,744,728,768,787
70,78,114,175,221,240,263,285,331,366,391,406,443,453,469,500,517,576,567,555,620,627,613,656,691,667,730,703,731,751,781
71,71,126,159,202,233,281,325,318,364,381,403,436,468,481,528,490,549,574,584,588,651,655,627,668,691,751,721,728,789,740
72,72,123,154,198,245,269,310,334,371,380,392,408,461,497,502,530,505,581,577,598,608,630,646,697,708,703,736,774,786,749
73,69,133,166,207,241,250,295,359,368,375,414,424,439,472,515,526,524,573,596,584,613,646,659,660,706,719,713,744,749,787
74,76,117,152,208,238,261,307,351,330,388,403,432,470,475,533,533,545,564,584,614,647,611,673,651,677,735,742,732,789,770
75,66,114,156,212,224,274,311,320,359,378,405,435,461,508,487,546,536,566,588,587,632,628,681,657,683,696,723,763,742,769
76,80,119,176,211,249,271,273,341,377,382,401,443,457,470,496,501,537,585,592,596,594,652,656,701,706,713,737,704,766,771
77,63,113,157,215,237,260,315,328,358,367,408,414,448,472,524,515,558,574,592,616,603,653,671,676,693,698,730,770,765,781
78,65,114,172,229,218,274,301,331,349,397,426,414,477,491,488,541,559,555,589,626,618,648,658,678,685,709,755,734,766,779
79,75,108,166,185,239,277,307,339,356,384,419,415,464,456,509,553,569,576,583,605,635,643,662,658,710,697,735,761,744,791
80,66,130,162,199,248,264,282,329,358,399,408,462,434,488,482,508,542,576,589,602,608,635,654,674,708,714,726,758,769,766
81,66,124,173,205,250,282,286,323,348,388,399,441,463,474,474,500,583,560,597,603,602,665,675,697,720,685,705,734,762,793
82,73,124,168,212,241,281,303,336,373,377,422,434,463,471,525,511,561,544,592,602,612,656,665,654,704,708,745,757,754,735
83,67,110,162,188,242,269,313,323,338,378,423,430,484,502,509,543,554,556,592,576,650,632,652,681,686,690,722,739,789,795
84,68,122,159,197,236,295,307,320,370,396,401,445,468,474,498,520,583,560,603,623,604,640,682,683,681,739,741,736,741,780
85,71,120,158,189,239,270,300,353,353,379,418,442,464,474,513,556,534,577,608,611,631,675,661,647,667,681,720,733,765,738
86,69,117,166,192,225,265,305,328,341,382,417,438,449,493,488,503,547,557,603,597,620,628,637,663,677,681,710,744,773,773
87,66,126,159,202,238,265,308,314,376,405,413,421,443,475,492,508,565,580,574,592,645,659,664,675,696,727,724,772,753,796
88,75,130,160,204,231,286,312,327,346,424,390,417,443,478,525,517,559,543,597,644,652,683,649,691,669,694,688,733,733,753
89,76,126,153,197,246,258,301,312,361,398,425,435,463,469,508,550,558,570,598,601,611,662,679,693,707,700,719,775,756,767
90,72,119,165,200,250,269,302,326,354,374,409,424,468,473,498,518,540,584,602,568,627,647,684,674,692,724,720,761,758,813
91,74,117,157,201,229,262,285,327,362,394,400,428,458,477,509,497,535,561,577,612,630,650,648,668,705,714,736,748,739,794
92,72,120,160,209,247,271,315,315,358,387,406,446,466,484,508,508,584,557,583,589,595,633,650,689,722,707,727,770,767,769
93,68,122,156,207,249,287,310,346,343,369,409,439,467,497,482,512,536,564,582,614,630,652,662,682,696,707,741,760,783,739
94,76,121,171,200,238,283,292,327,357,394,422,425,478,484,500,513,532,584,621,612,638,655,651,658,719,707,727,737,772,773
95,69,125,157,193,242,263,278,309,345,374,387,450,443,484,527,539,516,574,581,574,600,647,666,680,674,703,751,804,810,779
96,76,119,155,216,248,288,312,331,364,398,399,425,468,501,497,546,561,575,599,594,589,657,639,691,688,724,710,753,786,796
97,73,122,168,206,219,267,310,320,338,401,409,426,465,484,509,532,550,560,553,600,607,650,673,650,697,724,746,750,731,798
98,74,119,164,195,226,264,297,323,335,388,420,463,445,480,485,529,565,572,581,630,658,630,661,665,695,718,723,731,742,812
99,66,135,163,218,265,269,321,332,370,389,406,444,459,479,501,521,559,552,583,606,639,662,647,622,714,713,704,750,761,777
100,70,129,175,206,247,256,296,318,370,403,395,435,457,477,504,509,538,544,589,598,626,664,682,686,703,695,740,740,742,785
