,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000
1,83,153,197,257,303,352,412,443,471,496,569,559,607,622,687,692,681,749,807,788,805,830,857,887,926,925,910,996,991,1005
2,76,138,205,259,309,354,432,432,458,518,553,567,606,630,660,715,709,738,742,809,812,860,851,903,898,908,964,966,978,987
3,81,149,213,243,311,357,398,427,485,538,529,570,617,636,679,696,720,731,756,788,829,839,867,901,920,928,950,966,981,1006
4,83,150,198,258,312,344,389,431,461,521,521,588,624,635,663,678,724,738,769,801,843,842,887,890,914,916,963,954,972,1019
5,79,154,206,262,310,361,383,434,471,506,528,590,608,654,663,696,709,722,758,806,785,848,899,864,889,948,953,968,968,1012
6,83,142,203,263,305,355,393,417,471,529,547,565,594,649,652,701,717,750,775,787,827,821,872,883,916,931,975,966,966,1021
7,88,146,201,266,299,363,401,451,483,505,542,570,608,628,674,701,723,744,783,816,807,849,883,868,915,917,936,956,960,985
8,86,144,211,254,294,348,397,456,462,504,535,579,606,651,658,694,710,772,778,811,797,828,907,886,897,951,934,954,962,990
9,88,146,195,256,310,366,398,433,471,487,544,578,617,644,674,690,733,732,787,809,806,839,841,874,889,907,959,996,973,1006
10,89,146,208,251,326,347,395,427,467,488,525,591,585,659,688,708,718,752,762,789,837,833,864,876,920,900,936,971,976,1037
11,83,150,206,256,288,341,421,419,459,508,553,587,615,640,673,701,724,742,771,795,852,851,889,877,885,931,940,960,944,979
12,82,154,216,268,300,342,399,448,470,505,549,592,630,638,684,704,742,727,772,816,841,823,870,871,887,922,954,967,1013,961
13,84,149,203,255,315,346,398,424,474,518,547,599,619,686,694,674,728,770,776,773,821,845,856,871,901,921,979,984,969,981
14,81,154,205,267,313,357,398,435,460,510,549,561,617,630,654,679,738,754,792,810,824,865,893,895,914,927,943,946,960,992
15,81,153,200,254,302,347,381,432,467,508,552,601,619,615,667,698,693,746,789,799,829,855,842,891,913,910,959,952,978,982
16,78,145,213,245,308,355,381,430,454,530,555,589,593,630,676,672,720,739,762,775,829,855,871,891,889,919,948,961,981,992
17,83,154,198,251,296,353,393,432,474,536,555,587,618,642,653,690,730,738,769,794,826,832,860,875,897,925,923,957,971,1017
18,89,152,212,253,313,354,396,427,479,508,530,605,620,636,661,705,745,731,753,793,849,835,862,875,877,903,935,965,946,1024
19,86,156,210,258,321,359,396,446,474,515,540,561,593,639,631,700,736,741,768,797,828,860,857,862,883,948,932,964,963,1012
20,84,143,201,266,319,356,388,427,492,534,562,576,608,626,690,726,732,726,788,802,806,820,891,884,909,917,957,941,986,1001
21,87,145,192,257,313,348,407,432,494,529,545,579,632,649,652,703,723,735,754,805,824,836,848,902,909,890,972,938,1004,1021
22,81,144,213,271,323,358,378,436,488,512,543,587,594,652,638,672,730,758,754,806,837,835,889,931,882,918,954,956,1003,1010
23,82,158,215,255,299,363,413,446,497,500,555,581,598,644,665,694,703,762,779,826,831,856,861,886,884,928,971,963,987,987
24,86,149,207,267,308,364,389,433,479,520,548,588,600,661,679,705,693,755,755,796,799,836,862,882,914,912,947,967,995,1006
25,84,153,190,257,300,354,392,439,454,510,530,581,611,649,687,675,721,748,777,783,824,814,890,873,910,926,973,935,979,968
26,87,156,207,261,314,353,381,419,474,530,520,566,607,654,687,691,713,754,749,806,779,833,870,888,913,909,948,975,971,1000
