,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000
1,73,140,180,218,260,293,331,384,395,431,460,464,498,522,547,570,592,594,612,686,663,703,729,749,731,712,779,785,838,834
2,82,139,188,203,260,293,328,356,388,411,453,502,519,540,541,560,594,627,620,657,669,669,718,694,777,765,777,786,802,836
3,76,132,184,201,245,301,341,357,397,434,451,479,501,545,561,580,572,614,629,625,632,668,698,730,714,756,768,769,807,813
4,82,139,184,218,264,301,342,356,406,423,426,486,506,515,552,571,592,629,658,652,683,690,710,720,731,740,768,790,802,839
5,75,131,184,220,259,289,321,343,393,451,452,477,487,527,534,560,594,613,627,658,625,667,688,708,769,746,760,785,784,833
6,86,141,197,222,252,300,309,389,396,424,436,472,500,527,544,576,596,614,625,669,659,692,707,731,738,745,809,796,809,813
7,76,139,188,221,254,320,325,348,384,416,443,459,496,519,556,576,575,600,658,650,669,686,736,688,752,767,767,768,806,809
8,69,129,188,224,260,291,331,383,404,430,441,461,518,524,555,552,591,606,638,627,668,679,710,718,748,760,759,781,835,801
9,81,122,179,208,249,282,335,367,383,433,444,479,498,536,565,565,573,627,613,650,686,697,711,713,779,782,777,794,798,815
10,78,132,181,230,266,298,327,350,404,402,440,478,527,510,549,569,608,626,611,640,669,687,739,731,742,806,779,759,806,833
11,69,129,180,221,258,282,344,363,403,424,471,479,510,523,547,578,576,647,621,653,657,708,686,724,731,752,787,811,802,837
12,84,141,191,231,260,301,325,371,401,425,443,483,496,520,528,552,587,609,629,679,659,686,698,731,749,759,798,774,802,799
13,78,136,185,239,257,297,332,370,379,423,441,482,500,515,556,563,590,602,644,637,661,690,731,692,740,775,754,803,824,817
14,74,137,173,221,263,290,349,343,388,428,440,498,500,525,553,576,612,600,658,641,657,705,733,718,745,731,789,796,817,814
15,82,139,177,224,261,296,327,383,388,416,454,471,486,538,532,556,591,636,662,657,670,686,704,668,722,767,804,799,778,811
16,79,129,168,227,258,291,338,346,385,416,435,468,496,525,555,600,592,612,621,647,665,674,727,751,742,752,774,790,804,797
17,78,134,189,217,281,279,339,377,401,423,429,464,498,531,565,570,587,624,647,649,687,668,681,730,740,782,779,771,808,826
18,87,124,188,218,273,302,337,371,374,420,470,481,488,527,550,582,607,576,627,630,688,679,700,722,716,788,779,779,811,809
19,73,136,188,215,261,303,338,362,403,423,421,490,498,524,532,550,585,597,622,660,648,699,699,723,762,754,781,804,799,818
20,77,138,194,220,266,293,327,360,402,437,454,468,489,488,547,600,535,601,606,616,670,689,728,726,761,772,786,794,779,840
21,82,136,174,228,264,285,305,363,393,411,449,465,487,526,543,569,580,612,625,615,683,704,743,755,736,752,797,795,809,814
22,80,138,190,221,270,300,325,363,392,419,434,486,506,521,542,580,604,623,638,671,684,697,695,736,707,732,764,793,813,824
23,71,138,187,224,279,305,334,362,390,421,447,466,524,523,580,573,607,621,624,643,672,678,680,717,715,765,781,781,806,796
24,78,137,181,234,261,286,341,361,393,422,460,474,515,517,567,567,573,623,615,644,645,676,674,733,743,728,770,775,811,824
25,78,137,193,213,271,295,336,375,391,414,423,456,466,505,541,571,572,603,643,638,672,669,714,741,737,717,762,814,797,827
26,71,137,187,221,258,292,320,345,390,424,459,465,517,528,544,596,595,590,604,668,678,686,700,751,735,743,770,763,810,789
27,76,139,192,216,248,300,337,371,399,446,436,483,507,505,552,568,582,593,646,660,675,689,712,731,730,732,769,805,821,821
28,77,146,186,231,268,303,327,365,388,430,446,477,499,528,539,563,601,640,625,656,639,705,696,692,771,764,802,806,817,823
29,74,133,169,216,259,303,332,353,394,426,460,476,500,536,543,549,582,608,636,633,662,676,723,701,737,739,777,795,821,819
30,78,119,184,235,266,276,345,365,376,403,436,483,518,501,559,553,569,606,624,643,689,683,725,704,711,724,765,777,825,823
31,81,134,196,233,270,280,317,353,387,428,443,493,520,535,559,558,550,619,643,656,677,660,720,720,728,767,787,778,800,794
32,72,119,181,201,274,298,336,353,392,421,467,462,499,522,544,582,608,611,655,671,662,701,706,746,718,774,785,784,799,816
33,87,137,184,226,247,300,334,367,405,446,455,468,483,536,538,558,574,601,610,638,649,700,724,762,730,780,775,799,823,798
34,77,122,167,213,267,303,339,355,390,389,442,513,495,555,558,576,589,611,605,661,672,681,707,735,732,746,795,800,832,820
35,74,134,183,214,268,304,327,355,376,398,461,473,461,526,530,597,594,605,626,673,661,676,726,735,743,741,763,775,788,827
36,69,123,177,219,271,306,330,356,383,423,463,464,496,509,553,531,583,632,615,653,663,699,690,742,696,755,759,777,806,815
37,80,133,181,207,255,280,317,361,397,431,475,473,484,517,547,579,611,629,637,648,697,686,717,764,719,748,758,816,780,829
38,73,133,182,228,269,311,328,384,386,431,437,457,504,530,554,557,560,591,641,664,662,668,686,713,737,784,775,782,796,808
39,78,131,188,221,259,297,342,390,395,419,471,465,516,539,558,571,580,614,607,675,674,686,733,728,751,746,806,804,805,831
40,74,132,184,219,272,295,324,371,400,418,416,484,485,516,557,581,552,596,643,639,658,683,695,703,737,736,761,771,789,832
41,75,136,192,229,254,285,341,360,417,422,447,459,501,534,533,582,591,617,654,647,644,666,683,743,727,764,769,779,791,837
